sheet_title,coord,value_type,fkt_name,fkt_code,used_names,used_meanings,used_py,py_fkt,model_code,code_duration
Kalkulation,Kalkulation!F51,str,fkt_kalkulation_f51,'''=VS*E51''',['VS'],[],[],"Based on the Excel formula `=VS*E51`, here's the Python equivalent:

```python
def fkt_kalkulation_f51():
    VS = get_excel_global('VS')
    value = get_cell_value(""Kalkulation!E51"")
    return VS * value
```

This implementation:
1. Retrieves the global named range 'VS' using `get_excel_global`
2. Gets the cell value from ""Kalkulation!E51"" using `get_cell_value`
3. Returns the product of these two values, matching the Excel formula's behavior",devstral-small-2:24b,4692
Kalkulation,Kalkulation!G51,str,fkt_kalkulation_g51,'''=B51+gamma3*C51''',['gamma3'],[],[],"Based on the Excel formula `=B51+gamma3*C51`, here's the Python equivalent:

```python
def fkt_kalkulation_g51():
    gamma3 = get_excel_global('gamma3')
    return get_cell_value(""Kalkulation!B51"") + gamma3 * get_cell_value(""Kalkulation!C51"")
```

This implementation:
1. Defines the function with the required name `fkt_kalkulation_g51`
2. Retrieves the named range `gamma3` using `get_excel_global`
3. Uses `get_cell_value` to access the cell values from the ""Kalkulation"" sheet
4. Performs the same calculation as the Excel formula: B51 + gamma3 * C51
5. Returns the result",devstral-small-2:24b,6163
Kalkulation,Kalkulation!H51,ArrayFormula,fkt_kalkulation_h51,"'''=F51+alpha*t*BJB*Act_axn_k(x+A51,MAX(5-A51,0),Sex,Tafel,Zins,1)/Act_axn_k(x,5,Sex,Tafel,Zins,1)'''","['alpha', 'BJB', 'k', 'n', 'Sex', 't', 'Tafel', 'x', 'Zins']",['act_axn_k'],"['```python\ndef act_axn_k(alter: int, n: int, sex: str, tafel: str, zins: float, k: int, gebjahr: int = None, rentenbeginnalter: int = None, schicht: int = 1) -> float:\n```# Excel: act_axn_k']","Here's the Python translation of the Excel formula:

```python
def fkt_kalkulation_h51():
    alpha = get_excel_global('alpha')
    BJB = get_excel_global('BJB')
    k = get_excel_global('k')
    n = get_excel_global('n')
    Sex = get_excel_global('Sex')
    t = get_excel_global('t')
    Tafel = get_excel_global('Tafel')
    x = get_excel_global('x')
    Zins = get_excel_global('Zins')

    F51 = get_cell_value(""Kalkulation!F51"")
    A51 = get_cell_value(""Kalkulation!A51"")

    return F51 + alpha * t * BJB * act_axn_k(x + A51, max(5 - A51, 0), Sex, Tafel, Zins, 1) / act_axn_k(x, 5, Sex, Tafel, Zins, 1)
```

Notes:
1. I've converted the Excel `MAX()` function to Python's built-in `max()` function
2. The cell references are properly converted using `get_cell_value()`
3. The `act_axn_k` function is called with the appropriate parameters
4. All the named ranges are retrieved using `get_excel_global()`
5. The formula follows the exact same logic as the Excel version, just translated to Python syntax",devstral-small-2:24b,11039
Kalkulation,Kalkulation!I51,str,fkt_kalkulation_i51,"'''=IF(AND(x+A51>=MinAlterFlex,A51>=n-MinRLZFlex),1,0)'''","['MinAlterFlex', 'MinRLZFlex', 'n', 't', 'x']",[],[],"Here's the Python translation of the Excel formula:

```python
def fkt_kalkulation_i51():
    MinAlterFlex = get_excel_global('MinAlterFlex')
    MinRLZFlex = get_excel_global('MinRLZFlex')
    n = get_excel_global('n')
    t = get_excel_global('t')
    x = get_excel_global('x')
    A51 = get_cell_value(""Kalkulation!A51"")
    return 1 if (x + A51 >= MinAlterFlex and A51 >= n - MinRLZFlex) else 0
```

This Python function:
1. Retrieves all the named global variables
2. Gets the cell value from A51
3. Implements the same logic as the Excel formula using Python's conditional expression
4. Returns 1 if both conditions are true, otherwise returns 0",devstral-small-2:24b,7052
Kalkulation,Kalkulation!J51,str,fkt_kalkulation_j51,"'''=IF(OR(A51>n,I51),0,MIN(150,MAX(50,1%*(VS-F51))))'''","['n', 'VS']",[],[],"Here's the Python translation of the Excel formula:

```python
def fkt_kalkulation_j51():
    n = get_excel_global('n')
    VS = get_excel_global('VS')
    A51 = get_cell_value(""Kalkulation!A51"")
    I51 = get_cell_value(""Kalkulation!I51"")
    F51 = get_cell_value(""Kalkulation!F51"")

    if A51 > n or I51:
        return 0
    else:
        inner_value = VS - F51
        result = inner_value * 0.01
        result = max(50, result)
        result = min(150, result)
        return result
```

This Python function:
1. Gets the global variables n and VS
2. Retrieves the cell values A51, I51, and F51 from the Kalkulation sheet
3. Implements the same logic as the Excel formula:
   - Returns 0 if A51 > n or I51 is true
   - Otherwise calculates 1% of (VS - F51), then applies MAX(50,...) and MIN(150,...)
4. Returns the final result",devstral-small-2:24b,9403
Kalkulation,Kalkulation!K51,str,fkt_kalkulation_k51,"'''=MAX(0,H51-J51)'''",[],[],[],"Based on the Excel formula `=MAX(0,H51-J51)`, here's the Python equivalent:

```python
def fkt_kalkulation_k51():
    h51 = get_cell_value(""Kalkulation!H51"")
    j51 = get_cell_value(""Kalkulation!J51"")
    return max(0, h51 - j51)
```

This Python function:
1. Retrieves the values from cells H51 and J51 using `get_cell_value()`
2. Calculates the difference between these values
3. Returns the maximum of either 0 or the calculated difference (equivalent to Excel's MAX function)
4. Follows the naming convention `fkt_kalkulation_k51` as specified",devstral-small-2:24b,6012
Kalkulation,Kalkulation!L51,str,fkt_kalkulation_l51,"'''=IFERROR(IF(A51>n,0,IF(A51<t,H51/G51,VS)),0)'''","['n', 't', 'VS']",[],[],"Here's the Python translation of the Excel formula:

```python
def fkt_kalkulation_l51():
    n = get_excel_global('n')
    t = get_excel_global('t')
    VS = get_excel_global('VS')
    A51 = get_cell_value(""Kalkulation!A51"")
    H51 = get_cell_value(""Kalkulation!H51"")
    G51 = get_cell_value(""Kalkulation!G51"")
    try:
        if A51 > n:
            return 0
        elif A51 < t:
            return H51 / G51
        else:
            return VS
    except:
        return 0
```

This Python function:
1. Retrieves the named ranges n, t, and VS
2. Gets the cell values from A51, H51, and G51
3. Implements the same logic as the Excel formula:
   - Returns 0 if A51 > n
   - Returns H51/G51 if A51 < t
   - Returns VS otherwise
4. Uses try-except to handle any errors (equivalent to IFERROR in Excel)
5. Returns 0 if any error occurs",devstral-small-2:24b,9267
Kalkulation,Kalkulation!B52,ArrayFormula,fkt_kalkulation_b52,"'''=IF(A52<=n,act_nGrAx(x+$A52,MAX(0,n-$A52),Sex,Tafel,Zins)+Act_Dx(x+n,Sex,Tafel,Zins)/Act_Dx(x+$A52,Sex,Tafel,Zins),0)'''","['n', 'Sex', 't', 'Tafel', 'x', 'Zins']","['act_dx', 'act_ngrax']","['```python\ndef act_dx(alter: int, sex: str, tafel: str, zins: float, gebjahr: int = None, rentenbeginnalter: int = None, schicht: int = 1) -> float:\n```# Excel: act_dx', '```python\ndef act_ngr_ax(alter: int, n: int, sex: str, tafel: str, zins: float, gebjahr: int = None, rentenbeginnalter: int = None, schicht: int = 1) -> float:\n```# Excel: act_ngrax']","Here's the Python translation of the Excel formula:

```python
def fkt_kalkulation_b52():
    n = get_excel_global('n')
    Sex = get_excel_global('Sex')
    t = get_excel_global('t')
    Tafel = get_excel_global('Tafel')
    x = get_excel_global('x')
    Zins = get_excel_global('Zins')

    A52 = get_cell_value(""Kalkulation!A52"")

    if A52 <= n:
        return act_ngr_ax(x + A52, max(0, n - A52), Sex, Tafel, Zins) + act_dx(x + n, Sex, Tafel, Zins) / act_dx(x + A52, Sex, Tafel, Zins)
    else:
        return 0
```

This Python function:
1. Retrieves the global variables defined in the Excel workbook
2. Gets the value from cell A52 in the Kalkulation sheet
3. Implements the same logic as the Excel formula:
   - If A52 is less than or equal to n, it calculates the sum of two actuarial functions
   - Otherwise, it returns 0
4. Uses the available `act_ngr_ax` and `act_dx` functions that were provided
5. Follows Python naming conventions while maintaining the same functionality as the original Excel formula",devstral-small-2:24b,10841
Kalkulation,Kalkulation!C52,ArrayFormula,fkt_kalkulation_c52,"'''=Act_axn_k(x+$A52,MAX(0,n-$A52),Sex,Tafel,Zins,1)'''","['k', 'n', 'Sex', 't', 'Tafel', 'x', 'Zins']",['act_axn_k'],"['```python\ndef act_axn_k(alter: int, n: int, sex: str, tafel: str, zins: float, k: int, gebjahr: int = None, rentenbeginnalter: int = None, schicht: int = 1) -> float:\n```# Excel: act_axn_k']","Here's the Python translation of the Excel formula:

```python
def fkt_kalkulation_c52():
    k = get_excel_global('k')
    n = get_excel_global('n')
    Sex = get_excel_global('Sex')
    t = get_excel_global('t')
    Tafel = get_excel_global('Tafel')
    x = get_excel_global('x')
    Zins = get_excel_global('Zins')

    A52 = get_cell_value(""Kalkulation!A52"")
    return act_axn_k(x + A52, max(0, n - A52), Sex, Tafel, Zins, 1)
```

This implementation:
1. Retrieves all the named global variables
2. Gets the cell value from A52 in the Kalkulation sheet
3. Calls the act_axn_k function with the appropriate parameters:
   - First parameter: x + A52
   - Second parameter: max(0, n - A52) (equivalent to Excel's MAX(0, n-$A52))
   - Third parameter: Sex
   - Fourth parameter: Tafel
   - Fifth parameter: Zins
   - Sixth parameter: 1 (hardcoded as per the formula)",devstral-small-2:24b,9794
Kalkulation,Kalkulation!D52,ArrayFormula,fkt_kalkulation_d52,"'''=Act_axn_k(x+$A52,MAX(0,t-$A52),Sex,Tafel,Zins,1)'''","['k', 'n', 'Sex', 't', 'Tafel', 'x', 'Zins']",['act_axn_k'],"['```python\ndef act_axn_k(alter: int, n: int, sex: str, tafel: str, zins: float, k: int, gebjahr: int = None, rentenbeginnalter: int = None, schicht: int = 1) -> float:\n```# Excel: act_axn_k']","Here's the Python translation of the Excel formula:

```python
def fkt_kalkulation_d52():
    k = get_excel_global('k')
    n = get_excel_global('n')
    Sex = get_excel_global('Sex')
    t = get_excel_global('t')
    Tafel = get_excel_global('Tafel')
    x = get_excel_global('x')
    Zins = get_excel_global('Zins')

    A52_value = get_cell_value(""Kalkulation!A52"")
    return act_axn_k(x + A52_value, max(0, t - A52_value), Sex, Tafel, Zins, 1)
```",devstral-small-2:24b,5663
Kalkulation,Kalkulation!E52,ArrayFormula,fkt_kalkulation_e52,"'''=B52-P_xt*D52+gamma2*(C52-Act_axn_k(x,n,Sex,Tafel,Zins,1)/Act_axn_k(x,t,Sex,Tafel,Zins,1)*D52)'''","['gamma2', 'k', 'n', 'P_xt', 'Sex', 't', 'Tafel', 'x', 'Zins']",['act_axn_k'],"['```python\ndef act_axn_k(alter: int, n: int, sex: str, tafel: str, zins: float, k: int, gebjahr: int = None, rentenbeginnalter: int = None, schicht: int = 1) -> float:\n```# Excel: act_axn_k']","Here's the Python translation of the Excel formula:

```python
def fkt_kalkulation_e52():
    B52 = get_cell_value(""Kalkulation!B52"")
    D52 = get_cell_value(""Kalkulation!D52"")
    C52 = get_cell_value(""Kalkulation!C52"")
    gamma2 = get_excel_global('gamma2')
    P_xt = get_excel_global('P_xt')
    x = get_excel_global('x')
    n = get_excel_global('n')
    Sex = get_excel_global('Sex')
    Tafel = get_excel_global('Tafel')
    Zins = get_excel_global('Zins')
    t = get_excel_global('t')

    return B52 - P_xt * D52 + gamma2 * (C52 - act_axn_k(x, n, Sex, Tafel, Zins, 1) / act_axn_k(x, t, Sex, Tafel, Zins, 1) * D52)
```",devstral-small-2:24b,8395
Kalkulation,Kalkulation!F52,str,fkt_kalkulation_f52,'''=VS*E52''',['VS'],[],[],"Based on the Excel formula `=VS*E52`, here's the Python code:

```python
def fkt_kalkulation_f52():
    VS = get_excel_global('VS')
    value = get_cell_value(""Kalkulation!E52"")
    return VS * value
```

This implementation:
1. Retrieves the global named range 'VS' using `get_excel_global`
2. Gets the cell value from ""Kalkulation!E52"" using `get_cell_value`
3. Returns the product of these two values, matching the Excel formula's behavior",devstral-small-2:24b,4613
Kalkulation,Kalkulation!G52,str,fkt_kalkulation_g52,'''=B52+gamma3*C52''',['gamma3'],[],[],"Here's the Python translation of the Excel formula:

```python
def fkt_kalkulation_g52():
    gamma3 = get_excel_global('gamma3')
    B52 = get_cell_value(""Kalkulation!B52"")
    C52 = get_cell_value(""Kalkulation!C52"")
    return B52 + gamma3 * C52
```",devstral-small-2:24b,3457
Kalkulation,Kalkulation!H52,ArrayFormula,fkt_kalkulation_h52,"'''=F52+alpha*t*BJB*Act_axn_k(x+A52,MAX(5-A52,0),Sex,Tafel,Zins,1)/Act_axn_k(x,5,Sex,Tafel,Zins,1)'''","['alpha', 'BJB', 'k', 'n', 'Sex', 't', 'Tafel', 'x', 'Zins']",['act_axn_k'],"['```python\ndef act_axn_k(alter: int, n: int, sex: str, tafel: str, zins: float, k: int, gebjahr: int = None, rentenbeginnalter: int = None, schicht: int = 1) -> float:\n```# Excel: act_axn_k']","Here's the Python translation of the Excel formula:

```python
def fkt_kalkulation_h52():
    alpha = get_excel_global('alpha')
    BJB = get_excel_global('BJB')
    k = get_excel_global('k')
    n = get_excel_global('n')
    Sex = get_excel_global('Sex')
    t = get_excel_global('t')
    Tafel = get_excel_global('Tafel')
    x = get_excel_global('x')
    Zins = get_excel_global('Zins')

    F52 = get_cell_value(""Kalkulation!F52"")
    A52 = get_cell_value(""Kalkulation!A52"")

    return F52 + alpha * t * BJB * act_axn_k(x + A52, max(5 - A52, 0), Sex, Tafel, Zins, 1) / act_axn_k(x, 5, Sex, Tafel, Zins, 1)
```

Notes:
1. I've converted the Excel `MAX()` function to Python's built-in `max()` function
2. The formula structure is preserved exactly as in the Excel version
3. All cell references are properly converted to use the `get_cell_value()` function
4. The function name follows the specified pattern `fkt_kalkulation_h52`
5. The `act_axn_k` function is called with the same parameters as in the Excel formula",devstral-small-2:24b,11130
Kalkulation,Kalkulation!I52,str,fkt_kalkulation_i52,"'''=IF(AND(x+A52>=MinAlterFlex,A52>=n-MinRLZFlex),1,0)'''","['MinAlterFlex', 'MinRLZFlex', 'n', 't', 'x']",[],[],"Here's the Python translation of the Excel formula:

```python
def fkt_kalkulation_i52():
    MinAlterFlex = get_excel_global('MinAlterFlex')
    MinRLZFlex = get_excel_global('MinRLZFlex')
    n = get_excel_global('n')
    t = get_excel_global('t')
    x = get_excel_global('x')
    A52 = get_cell_value(""Kalkulation!A52"")
    return 1 if (x + A52 >= MinAlterFlex and A52 >= n - MinRLZFlex) else 0
```

This Python function:
1. Retrieves all the named global variables
2. Gets the value from cell A52 in the Kalkulation sheet
3. Implements the same logic as the Excel formula using Python's conditional expression
4. Returns 1 if both conditions are true, otherwise returns 0",devstral-small-2:24b,7176
Kalkulation,Kalkulation!J52,str,fkt_kalkulation_j52,"'''=IF(OR(A52>n,I52),0,MIN(150,MAX(50,1%*(VS-F52))))'''","['n', 'VS']",[],[],"Here's the Python translation of the Excel formula:

```python
def fkt_kalkulation_j52():
    n = get_excel_global('n')
    VS = get_excel_global('VS')
    A52 = get_cell_value(""Kalkulation!A52"")
    I52 = get_cell_value(""Kalkulation!I52"")
    F52 = get_cell_value(""Kalkulation!F52"")
    if A52 > n or I52:
        return 0
    else:
        inner_value = VS - F52
        result = 0.01 * inner_value
        result = max(50, result)
        result = min(150, result)
        return result
```

This Python function:
1. Gets the global variables n and VS
2. Retrieves the cell values A52, I52, and F52 from the Kalkulation sheet
3. Implements the same logic as the Excel formula:
   - Returns 0 if A52 > n or I52 is true
   - Otherwise calculates 1% of (VS - F52), then applies MAX(50,...) and MIN(150,...)
4. Returns the final result",devstral-small-2:24b,9423
Kalkulation,Kalkulation!K52,str,fkt_kalkulation_k52,"'''=MAX(0,H52-J52)'''",[],[],[],"Based on the Excel formula `=MAX(0,H52-J52)`, here's the Python equivalent:

```python
def fkt_kalkulation_k52():
    h52 = get_cell_value(""Kalkulation!H52"")
    j52 = get_cell_value(""Kalkulation!J52"")
    return max(0, h52 - j52)
```

This Python function:
1. Retrieves the values from cells H52 and J52 using `get_cell_value`
2. Calculates the difference between these values (h52 - j52)
3. Returns the maximum of either 0 or that difference, matching Excel's MAX function behavior
4. Follows the naming convention `fkt_kalkulation_k52` as specified",devstral-small-2:24b,6166
Kalkulation,Kalkulation!L52,str,fkt_kalkulation_l52,"'''=IFERROR(IF(A52>n,0,IF(A52<t,H52/G52,VS)),0)'''","['n', 't', 'VS']",[],[],"Here's the Python translation of the Excel formula:

```python
def fkt_kalkulation_l52():
    n = get_excel_global('n')
    t = get_excel_global('t')
    VS = get_excel_global('VS')
    A52 = get_cell_value(""Kalkulation!A52"")
    H52 = get_cell_value(""Kalkulation!H52"")
    G52 = get_cell_value(""Kalkulation!G52"")
    try:
        if A52 > n:
            return 0
        elif A52 < t:
            return H52 / G52
        else:
            return VS
    except:
        return 0
```

This Python function:
1. Retrieves the named ranges n, t, and VS
2. Gets the cell values from A52, H52, and G52
3. Implements the same logic as the Excel formula:
   - Returns 0 if A52 > n
   - Returns H52/G52 if A52 < t
   - Returns VS otherwise
4. Uses try-except to handle any errors (equivalent to IFERROR in Excel)
5. Returns 0 if any error occurs during calculation",devstral-small-2:24b,9460
Kalkulation,Kalkulation!B53,ArrayFormula,fkt_kalkulation_b53,"'''=IF(A53<=n,act_nGrAx(x+$A53,MAX(0,n-$A53),Sex,Tafel,Zins)+Act_Dx(x+n,Sex,Tafel,Zins)/Act_Dx(x+$A53,Sex,Tafel,Zins),0)'''","['n', 'Sex', 't', 'Tafel', 'x', 'Zins']","['act_dx', 'act_ngrax']","['```python\ndef act_dx(alter: int, sex: str, tafel: str, zins: float, gebjahr: int = None, rentenbeginnalter: int = None, schicht: int = 1) -> float:\n```# Excel: act_dx', '```python\ndef act_ngr_ax(alter: int, n: int, sex: str, tafel: str, zins: float, gebjahr: int = None, rentenbeginnalter: int = None, schicht: int = 1) -> float:\n```# Excel: act_ngrax']","Here's the Python translation of the Excel formula:

```python
def fkt_kalkulation_b53():
    n = get_excel_global('n')
    Sex = get_excel_global('Sex')
    t = get_excel_global('t')
    Tafel = get_excel_global('Tafel')
    x = get_excel_global('x')
    Zins = get_excel_global('Zins')

    A53 = get_cell_value(""Kalkulation!A53"")

    if A53 <= n:
        return act_ngr_ax(x + A53, max(0, n - A53), Sex, Tafel, Zins) + act_dx(x + n, Sex, Tafel, Zins) / act_dx(x + A53, Sex, Tafel, Zins)
    else:
        return 0
```

This implementation:
1. Retrieves all the named global variables
2. Gets the cell value from A53
3. Implements the IF condition checking if A53 <= n
4. If true, calculates the sum of two actuarial functions
5. If false, returns 0
6. Uses the available act_ngr_ax and act_dx functions with the correct parameter names",devstral-small-2:24b,9614
Kalkulation,Kalkulation!C53,ArrayFormula,fkt_kalkulation_c53,"'''=Act_axn_k(x+$A53,MAX(0,n-$A53),Sex,Tafel,Zins,1)'''","['k', 'n', 'Sex', 't', 'Tafel', 'x', 'Zins']",['act_axn_k'],"['```python\ndef act_axn_k(alter: int, n: int, sex: str, tafel: str, zins: float, k: int, gebjahr: int = None, rentenbeginnalter: int = None, schicht: int = 1) -> float:\n```# Excel: act_axn_k']","Based on the Excel formula `=Act_axn_k(x+$A53,MAX(0,n-$A53),Sex,Tafel,Zins,1)`, here's the Python implementation:

```python
def fkt_kalkulation_c53():
    x = get_excel_global('x')
    n = get_excel_global('n')
    Sex = get_excel_global('Sex')
    Tafel = get_excel_global('Tafel')
    Zins = get_excel_global('Zins')

    A53_value = get_cell_value(""Kalkulation!A53"")
    return act_axn_k(x + A53_value, max(0, n - A53_value), Sex, Tafel, Zins, 1)
```

This implementation:
1. Retrieves the global variables used in the formula
2. Gets the value from cell A53 in the Kalkulation sheet
3. Calls the `act_axn_k` function with the appropriate parameters:
   - First parameter: x + A53 value
   - Second parameter: MAX(0, n - A53 value) implemented as max(0, n - A53_value)
   - Third to fifth parameters: the global variables Sex, Tafel, and Zins
   - Sixth parameter: the constant 1 as specified in the formula",devstral-small-2:24b,10224
Kalkulation,Kalkulation!D53,ArrayFormula,fkt_kalkulation_d53,"'''=Act_axn_k(x+$A53,MAX(0,t-$A53),Sex,Tafel,Zins,1)'''","['k', 'n', 'Sex', 't', 'Tafel', 'x', 'Zins']",['act_axn_k'],"['```python\ndef act_axn_k(alter: int, n: int, sex: str, tafel: str, zins: float, k: int, gebjahr: int = None, rentenbeginnalter: int = None, schicht: int = 1) -> float:\n```# Excel: act_axn_k']","Based on the Excel formula `=Act_axn_k(x+$A53,MAX(0,t-$A53),Sex,Tafel,Zins,1)`, here's the Python implementation:

```python
def fkt_kalkulation_d53():
    k = get_excel_global('k')
    n = get_excel_global('n')
    Sex = get_excel_global('Sex')
    t = get_excel_global('t')
    Tafel = get_excel_global('Tafel')
    x = get_excel_global('x')
    Zins = get_excel_global('Zins')

    A53 = get_cell_value(""Kalkulation!A53"")
    return act_axn_k(x + A53, max(0, t - A53), Sex, Tafel, Zins, 1)
```

This implementation:
1. Retrieves all the named parameters using `get_excel_global`
2. Gets the cell value from A53 in the Kalkulation sheet
3. Calls the `act_axn_k` function with the appropriate parameters:
   - First parameter: x + A53 (equivalent to x+$A53 in Excel)
   - Second parameter: max(0, t - A53) (equivalent to MAX(0,t-$A53) in Excel)
   - Third to sixth parameters: Sex, Tafel, Zins, and 1 (the constant k value from the formula)",devstral-small-2:24b,10974
Kalkulation,Kalkulation!E53,ArrayFormula,fkt_kalkulation_e53,"'''=B53-P_xt*D53+gamma2*(C53-Act_axn_k(x,n,Sex,Tafel,Zins,1)/Act_axn_k(x,t,Sex,Tafel,Zins,1)*D53)'''","['gamma2', 'k', 'n', 'P_xt', 'Sex', 't', 'Tafel', 'x', 'Zins']",['act_axn_k'],"['```python\ndef act_axn_k(alter: int, n: int, sex: str, tafel: str, zins: float, k: int, gebjahr: int = None, rentenbeginnalter: int = None, schicht: int = 1) -> float:\n```# Excel: act_axn_k']","Here's the Python translation of the Excel formula:

```python
def fkt_kalkulation_e53():
    B53 = get_cell_value(""Kalkulation!B53"")
    D53 = get_cell_value(""Kalkulation!D53"")
    C53 = get_cell_value(""Kalkulation!C53"")
    gamma2 = get_excel_global('gamma2')
    P_xt = get_excel_global('P_xt')
    x = get_excel_global('x')
    n = get_excel_global('n')
    Sex = get_excel_global('Sex')
    Tafel = get_excel_global('Tafel')
    Zins = get_excel_global('Zins')
    t = get_excel_global('t')

    result = B53 - P_xt * D53 + gamma2 * (C53 - act_axn_k(x, n, Sex, Tafel, Zins, 1) / act_axn_k(x, t, Sex, Tafel, Zins, 1) * D53)
    return result
```

This Python function:
1. Retrieves all necessary cell values using `get_cell_value()`
2. Gets the global parameters using `get_excel_global()`
3. Implements the exact same calculation as the Excel formula
4. Returns the computed result

The formula structure is preserved exactly as in the Excel version, with proper Python syntax and function calls.",devstral-small-2:24b,10946
Kalkulation,Kalkulation!F53,str,fkt_kalkulation_f53,'''=VS*E53''',['VS'],[],[],"Based on the Excel formula `=VS*E53`, here's the Python code:

```python
def fkt_kalkulation_f53():
    VS = get_excel_global('VS')
    value = get_cell_value(""Kalkulation!E53"")
    return VS * value
```

This implementation:
1. Retrieves the global named range 'VS' using `get_excel_global`
2. Gets the cell value from ""Kalkulation!E53"" using `get_cell_value`
3. Returns the product of these two values, matching the Excel formula's behavior",devstral-small-2:24b,4718
Kalkulation,Kalkulation!G53,str,fkt_kalkulation_g53,'''=B53+gamma3*C53''',['gamma3'],[],[],"Based on the Excel formula `=B53+gamma3*C53`, here's the Python equivalent:

```python
def fkt_kalkulation_g53():
    gamma3 = get_excel_global('gamma3')
    B53 = get_cell_value(""Kalkulation!B53"")
    C53 = get_cell_value(""Kalkulation!C53"")
    return B53 + gamma3 * C53
```

This function:
1. Retrieves the named range 'gamma3' using `get_excel_global`
2. Gets the values from cells B53 and C53 using `get_cell_value`
3. Calculates the result using the same formula structure as the Excel version
4. Returns the computed value",devstral-small-2:24b,5871
Kalkulation,Kalkulation!H53,ArrayFormula,fkt_kalkulation_h53,"'''=F53+alpha*t*BJB*Act_axn_k(x+A53,MAX(5-A53,0),Sex,Tafel,Zins,1)/Act_axn_k(x,5,Sex,Tafel,Zins,1)'''","['alpha', 'BJB', 'k', 'n', 'Sex', 't', 'Tafel', 'x', 'Zins']",['act_axn_k'],"['```python\ndef act_axn_k(alter: int, n: int, sex: str, tafel: str, zins: float, k: int, gebjahr: int = None, rentenbeginnalter: int = None, schicht: int = 1) -> float:\n```# Excel: act_axn_k']","Here's the Python translation of the Excel formula:

```python
def fkt_kalkulation_h53():
    alpha = get_excel_global('alpha')
    BJB = get_excel_global('BJB')
    k = get_excel_global('k')
    n = get_excel_global('n')
    Sex = get_excel_global('Sex')
    t = get_excel_global('t')
    Tafel = get_excel_global('Tafel')
    x = get_excel_global('x')
    Zins = get_excel_global('Zins')

    F53 = get_cell_value(""Kalkulation!F53"")
    A53 = get_cell_value(""Kalkulation!A53"")

    result = F53 + alpha * t * BJB * act_axn_k(x + A53, max(5 - A53, 0), Sex, Tafel, Zins, 1) / act_axn_k(x, 5, Sex, Tafel, Zins, 1)
    return result
```

Notes:
1. I've converted the Excel `MAX()` function to Python's built-in `max()` function
2. The Excel function `Act_axn_k` is called as `act_axn_k` in Python (note the underscore)
3. All cell references are converted to use `get_cell_value()`
4. The formula is wrapped in a function that returns the calculated result
5. Local variables are defined as specified in the instructions",devstral-small-2:24b,11239
Kalkulation,Kalkulation!I53,str,fkt_kalkulation_i53,"'''=IF(AND(x+A53>=MinAlterFlex,A53>=n-MinRLZFlex),1,0)'''","['MinAlterFlex', 'MinRLZFlex', 'n', 't', 'x']",[],[],"Here's the Python translation of the Excel formula:

```python
def fkt_kalkulation_i53():
    MinAlterFlex = get_excel_global('MinAlterFlex')
    MinRLZFlex = get_excel_global('MinRLZFlex')
    n = get_excel_global('n')
    t = get_excel_global('t')
    x = get_excel_global('x')
    A53 = get_cell_value(""Kalkulation!A53"")
    return 1 if (x + A53 >= MinAlterFlex and A53 >= n - MinRLZFlex) else 0
```

This Python function:
1. Retrieves all the named global variables
2. Gets the cell value from A53
3. Implements the same logic as the Excel formula using Python's conditional expression
4. Returns 1 if both conditions are true, otherwise returns 0",devstral-small-2:24b,6950
Kalkulation,Kalkulation!J53,str,fkt_kalkulation_j53,"'''=IF(OR(A53>n,I53),0,MIN(150,MAX(50,1%*(VS-F53))))'''","['n', 'VS']",[],[],"Here's the Python translation of the Excel formula:

```python
def fkt_kalkulation_j53():
    n = get_excel_global('n')
    VS = get_excel_global('VS')
    A53 = get_cell_value(""Kalkulation!A53"")
    F53 = get_cell_value(""Kalkulation!F53"")
    I53 = get_cell_value(""Kalkulation!I53"")
    if A53 > n or I53:
        return 0
    else:
        inner_value = VS - F53
        result = 0.01 * inner_value
        result = max(50, result)
        result = min(150, result)
        return result
```

This Python function:
1. Gets the global variables n and VS
2. Retrieves the cell values A53, F53, and I53 from the ""Kalkulation"" sheet
3. Implements the same logic as the Excel formula:
   - Returns 0 if A53 > n or I53 is true
   - Otherwise calculates 1% of (VS - F53), then constrains it between 50 and 150
4. Returns the final result",devstral-small-2:24b,9487
Kalkulation,Kalkulation!K53,str,fkt_kalkulation_k53,"'''=MAX(0,H53-J53)'''",[],[],[],"Here's the Python translation of the Excel formula `=MAX(0,H53-J53)`:

```python
def fkt_kalkulation_k53():
    H53 = get_cell_value(""Kalkulation!H53"")
    J53 = get_cell_value(""Kalkulation!J53"")
    return max(0, H53 - J53)
```

This implementation:
1. Creates a function with the required name `fkt_kalkulation_k53`
2. Retrieves the cell values using `get_cell_value`
3. Calculates the difference between H53 and J53
4. Returns the maximum of 0 and that difference (equivalent to Excel's MAX function)
5. Uses Python's built-in `max()` function which works the same way as Excel's MAX function",devstral-small-2:24b,6262
